"Station","Period","Date","Swath","KelpID","HoldFast","StipeCount"
6,2,"04/28/81","45R","6_10_10",32,"NA"
6,2,"04/28/81","45R","6_10_106",30,"NA"
6,2,"04/28/81","45R","6_10_11",25,"NA"
6,2,"04/28/81","45R","6_10_120",35,"NA"
6,2,"04/28/81","45R","6_10_145",24,"NA"
6,2,"04/28/81","45R","6_10_15",30,"NA"
6,2,"04/28/81","45R","6_10_168",27,"NA"
6,2,"04/28/81","45R","6_10_17",42,"NA"
6,2,"04/28/81","45R","6_10_18",28,"NA"
6,2,"04/28/81","45R","6_10_27",37,"NA"
6,2,"04/28/81","45R","6_10_7",35,"NA"
6,2,"04/28/81","45R","6_10_9",33,"NA"
6,3,"10/18/81","22R","6_4_1069",22,"NA"
6,3,"10/18/81","22R","6_4_1070",22,"NA"
6,3,"10/18/81","22R","6_4_15",28,"NA"
6,3,"10/18/81","22R","6_4_60",13,"NA"
6,3,"10/18/81","22R","6_4_61",31,"NA"
6,3,"10/18/81","22R","6_4_62",47,"NA"
6,3,"10/18/81","22R","6_4_63",32,"NA"
6,3,"10/18/81","22R","6_4_64",19,"NA"
6,3,"10/18/81","22R","6_4_65",33,"NA"
6,3,"10/18/81","22R","6_4_67",19,"NA"
6,3,"10/18/81","22R","6_4_68",14,"NA"
6,3,"10/18/81","22R","6_4_69",29,"NA"
6,3,"10/18/81","22R","6_4_70",15,"NA"
6,3,"10/18/81","32L","6_5_19",49,"NA"
6,3,"10/18/81","32L","6_5_60",61,"NA"
6,3,"10/18/81","32L","6_5_62",21,"NA"
6,3,"10/18/81","32L","6_5_63",25,"NA"
6,3,"10/18/81","32L","6_5_8",65,"NA"
6,3,"10/18/81","32L","6_5_93",50,"NA"
6,3,"10/18/81","32L","6_5_95",60,"NA"
6,3,"10/19/81","10R","6_2_1",33,"NA"
6,3,"10/19/81","10R","6_2_3",18,"NA"
6,3,"10/19/81","10R","6_2_61",45,"NA"
6,3,"10/19/81","39R","NA",25,"NA"
6,3,"10/19/81","39R","6_8_105",27,"NA"
6,3,"10/19/81","39R","6_8_188",43,"NA"
6,3,"10/19/81","39R","6_8_20",37,"NA"
6,3,"10/19/81","39R","6_8_21",49,"NA"
6,3,"10/19/81","39R","6_8_22",37,"NA"
6,3,"10/19/81","39R","6_8_61",45,"NA"
6,3,"10/19/81","39R","6_8_74",53,"NA"
6,3,"10/19/81","39R","6_8_97",26,"NA"
6,3,"10/19/81","45R","6_10_106",42,"NA"
6,3,"10/19/81","45R","6_10_11",29,"NA"
6,3,"10/19/81","45R","6_10_120",41,"NA"
6,3,"10/19/81","45R","6_10_145",34,"NA"
6,3,"10/19/81","45R","6_10_168",42,"NA"
6,3,"10/19/81","45R","6_10_18",41,"NA"
6,3,"10/19/81","45R","6_10_60",7,"NA"
6,3,"10/19/81","45R","6_10_61",14,"NA"
6,3,"10/19/81","45R","6_10_67",7,"NA"
6,3,"10/19/81","45R","6_10_69",18,"NA"
6,3,"10/19/81","45R","6_10_9",37,"NA"
6,4,"04/26/82","10R","6_2_241",44,"NA"
6,4,"04/26/82","10R","6_2_3",21,"NA"
6,4,"04/26/82","22R","6_4_1069",30,"NA"
6,4,"04/26/82","22R","6_4_1070",25,"NA"
6,4,"04/26/82","22R","6_4_15",43,"NA"
6,4,"04/26/82","22R","6_4_20",25,"NA"
6,4,"04/26/82","22R","6_4_215",29,"NA"
6,4,"04/26/82","22R","6_4_244",6,"NA"
6,4,"04/26/82","22R","6_4_51",40,"NA"
6,4,"04/26/82","22R","6_4_60",25,"NA"
6,4,"04/26/82","22R","6_4_61",28,"NA"
6,4,"04/26/82","22R","6_4_63",35,"NA"
6,4,"04/26/82","22R","6_4_64",19,"NA"
6,4,"04/26/82","22R","6_4_65",42,"NA"
6,4,"04/26/82","22R","6_4_67",19,"NA"
6,4,"04/26/82","22R","6_4_68",37,"NA"
6,4,"04/26/82","22R","6_4_69",30,"NA"
6,4,"04/26/82","22R","6_4_70",26,"NA"
6,4,"04/26/82","32L","6_5_213",16,"NA"
6,4,"04/26/82","32L","6_5_215",12,"NA"
6,4,"04/26/82","32L","6_5_216",17,"NA"
6,4,"04/26/82","32L","6_5_217",6,"NA"
6,4,"04/26/82","32L","6_5_218",15,"NA"
6,4,"04/26/82","32L","6_5_219",20,"NA"
6,4,"04/26/82","32L","6_5_60",60,"NA"
6,4,"04/26/82","32L","6_5_62",28,"NA"
6,4,"04/26/82","39R","NA",7,"NA"
6,4,"04/26/82","39R","NA",3,"NA"
6,4,"04/26/82","39R","NA",13,"NA"
6,4,"04/26/82","39R","NA",32,"NA"
6,4,"04/26/82","39R","NA",55,"NA"
6,4,"04/26/82","39R","NA",35,"NA"
6,4,"04/26/82","39R","6_8_105",30,"NA"
6,4,"04/26/82","39R","6_8_97",34,"NA"
6,4,"04/26/82","45R","6_10_120",45,"NA"
6,4,"04/26/82","45R","6_10_221",44,"NA"
6,4,"04/26/82","45R","6_10_222",14,"NA"
6,4,"04/26/82","45R","6_10_223",11,"NA"
6,4,"04/26/82","45R","6_10_224",25,"NA"
6,4,"04/26/82","45R","6_10_225",22,"NA"
6,4,"04/26/82","45R","6_10_226",35,"NA"
6,4,"04/26/82","45R","6_10_227",12,"NA"
6,4,"04/26/82","45R","6_10_60",20,"NA"
6,4,"04/26/82","45R","6_10_61",26,"NA"
6,4,"04/26/82","45R","6_10_67",15,"NA"
6,4,"04/26/82","45R","6_10_69",26,"NA"
6,5,"10/15/82","10R","6_2_634",15,"NA"
6,5,"10/15/82","10R","6_2_636",15,"NA"
6,5,"10/15/82","10R","6_2_637",49,"NA"
6,5,"10/15/82","10R","6_2_638",45,"NA"
6,5,"10/15/82","10R","6_2_639",18,"NA"
6,5,"10/15/82","10R","6_2_640",11,"NA"
6,5,"10/15/82","10R","6_2_641",30,"NA"
6,5,"10/15/82","10R","6_2_642",12,"NA"
6,5,"10/15/82","10R","6_2_643",15,"NA"
6,5,"10/15/82","22R","6_4_1069",38,"NA"
6,5,"10/15/82","22R","6_4_60",40,"NA"
6,5,"10/15/82","22R","6_4_630",43,"NA"
6,5,"10/15/82","22R","6_4_68",50,"NA"
6,5,"10/15/82","22R","6_4_70",40,"NA"
6,5,"10/15/82","32L","6_5_213",30,"NA"
6,5,"10/15/82","32L","6_5_215",15,"NA"
6,5,"10/15/82","32L","6_5_216",30,"NA"
6,5,"10/15/82","32L","6_5_219",27,"NA"
6,5,"10/15/82","32L","6_5_62",29,"NA"
6,5,"10/15/82","32L","6_5_626",30,"NA"
6,5,"10/15/82","32L","6_5_628",10,"NA"
6,5,"10/15/82","32L","6_5_631",22,"NA"
6,5,"10/15/82","32L","6_5_632",21,"NA"
6,5,"10/15/82","39R","6_8_633",14,"NA"
6,5,"10/15/82","39R","6_8_638",20,"NA"
6,5,"10/15/82","39R","6_8_644",24,"NA"
6,5,"10/15/82","39R","6_8_645",12,"NA"
6,5,"10/15/82","39R","6_8_646",25,"NA"
6,5,"10/15/82","39R","6_8_648",27,"NA"
6,5,"10/15/82","39R","6_8_649",17,"NA"
6,5,"10/15/82","39R","6_8_656",33,"NA"
6,5,"10/15/82","39R","6_8_657",44,"NA"
6,5,"10/15/82","45R","6_10_222",33,"NA"
6,5,"10/15/82","45R","6_10_223",27,"NA"
6,5,"10/15/82","45R","6_10_224",43,"NA"
6,5,"10/15/82","45R","6_10_604",19,"NA"
6,5,"10/15/82","45R","6_10_606",21,"NA"
6,5,"10/15/82","45R","6_10_61",34,"NA"
6,5,"10/15/82","45R","6_10_67",22,"NA"
6,5,"10/15/82","45R","6_10_69",40,"NA"
6,6,"04/25/83","10R","6_2_634",20,"NA"
6,6,"04/25/83","10R","6_2_640",13,"NA"
6,6,"04/25/83","10R","6_2_641",14,"NA"
6,6,"04/25/83","10R","6_2_818",10,"NA"
6,6,"04/25/83","22R","6_4_814",8,"NA"
6,6,"04/25/83","32L","6_5_632",15,"NA"
6,9,"10/08/84","10R","NA",23,"NA"
6,9,"10/08/84","10R","NA",55,"NA"
6,9,"10/08/84","10R","NA",32,"NA"
6,9,"10/08/84","10R","NA",22,"NA"
6,9,"10/08/84","10R","NA",9,"NA"
6,9,"10/08/84","10R","NA",24,"NA"
6,9,"10/08/84","10R","NA",52,"NA"
6,9,"10/08/84","22R","NA",24,"NA"
6,9,"10/08/84","22R","NA",25,"NA"
6,9,"10/08/84","22R","NA",35,"NA"
6,9,"10/08/84","22R","NA",34,"NA"
6,9,"10/08/84","32L","NA",37,"NA"
6,9,"10/08/84","32L","NA",32,"NA"
6,9,"10/08/84","32L","NA",32,"NA"
6,9,"10/08/84","32L","NA",29,"NA"
6,9,"10/08/84","32L","NA",14,"NA"
6,9,"10/08/84","32L","NA",35,"NA"
6,9,"10/08/84","39L","NA",40,"NA"
6,9,"10/08/84","39L","NA",35,"NA"
6,10,"04/26/85","10R","6_2_1031",30,"NA"
6,10,"04/26/85","10R","6_2_812",14,"NA"
6,10,"04/26/85","10R","NA",39,"NA"
6,10,"04/26/85","10R","NA",15,"NA"
6,10,"04/26/85","10R","6_2_1002",27,"NA"
6,10,"04/26/85","10R","6_2_1011",33,"NA"
6,10,"04/26/85","10R","6_2_1030",33,"NA"
6,10,"04/26/85","22R","6_4_1015",28,"NA"
6,10,"04/26/85","22R","6_4_1017",37,"NA"
6,10,"04/26/85","22R","6_4_1032",38,"NA"
6,10,"04/26/85","22R","6_4_809",26,"NA"
6,10,"04/26/85","32L","6_5_1018",28,"NA"
6,10,"04/26/85","32L","6_5_1022",37,"NA"
6,10,"04/26/85","32L","6_5_1024",23,"NA"
6,10,"04/26/85","32L","6_5_811",36,"NA"
6,10,"04/26/85","39L","NA",37,"NA"
6,10,"04/26/85","39L","6_7_1010",38,"NA"
6,10,"04/26/85","39L","6_7_1014",36,"NA"
6,10,"04/26/85","39L","6_7_1025",40,"NA"
6,10,"04/26/85","39L","6_7_1026",38,"NA"
6,10,"04/26/85","39L","6_7_805",44,"NA"
6,11,"09/07/85","10R","6_2_1011",31,"NA"
6,11,"09/07/85","10R","6_2_1030",36,"NA"
6,11,"09/07/85","10R","6_2_1031",40,"NA"
6,11,"09/07/85","10R","6_2_1067",32,"NA"
6,11,"09/07/85","22L","6_3_1009",30,"NA"
6,11,"09/07/85","22L","6_3_1083",19,"NA"
6,11,"09/07/85","22L","6_3_1086",29,"NA"
6,11,"09/07/85","22L","6_3_1092",5,"NA"
6,11,"09/07/85","22R","6_4_1015",35,"NA"
6,11,"09/07/85","22R","6_4_1017",49,"NA"
6,11,"09/07/85","22R","6_4_1032",48,"NA"
6,11,"09/07/85","22R","6_4_809",31,"NA"
6,11,"09/07/85","32L","6_5_1018",34,"NA"
6,11,"09/07/85","32L","6_5_1024",42,"NA"
6,11,"09/07/85","39L","6_7_1026",34,"NA"
6,12,"04/21/86","10R","NA",10,"NA"
6,12,"04/21/86","10R","6_2_1030",41,"NA"
6,12,"04/21/86","10R","6_2_1031",53,"NA"
6,12,"04/21/86","22L","6_3_1051",30,"NA"
6,12,"04/21/86","22L","6_3_1451",10,"NA"
6,12,"04/21/86","22R","6_4_1032",58,"NA"
6,12,"04/21/86","22R","NA",45,"NA"
6,12,"04/21/86","22R","NA",31,"NA"
6,12,"04/21/86","32L","6_5_1024",42,"NA"
6,12,"04/21/86","32L","6_5_1043",19,"NA"
6,12,"04/21/86","32L","6_5_1070",8,"NA"
6,12,"04/21/86","39L","6_7_1026",45,"NA"
6,13,"10/03/86","10R","6_2_1216",4,"NA"
6,13,"10/03/86","10R","6_2_1242",4,"NA"
6,13,"10/03/86","10R","6_2_1259",4,"NA"
6,13,"10/03/86","10R","6_2_1286",10,"NA"
6,13,"10/03/86","10R","6_2_1291",20,"NA"
6,13,"10/03/86","10R","6_2_1309",6,"NA"
6,13,"10/03/86","22L","6_3_1051",25,"NA"
6,13,"10/03/86","22L","6_3_1255",3,"NA"
6,13,"10/03/86","22L","6_3_1257",5,"NA"
6,13,"10/03/86","22L","6_3_1269",3,"NA"
6,13,"10/03/86","22L","6_3_1292",4,"NA"
6,13,"10/03/86","22L","6_3_1296",4,"NA"
6,13,"10/03/86","22L","6_3_1451",17,"NA"
6,13,"10/05/86","22R","6_4_1307",19,"NA"
6,13,"10/05/86","22R","6_4_1317",4,"NA"
6,13,"10/05/86","22R","6_4_1324",5,"NA"
6,13,"10/05/86","22R","6_4_1335",31,"NA"
6,13,"10/05/86","32L","6_5_1024",44,"NA"
6,13,"10/05/86","32L","6_5_1043",35,"NA"
6,13,"10/05/86","32L","6_5_1308",11,"NA"
6,13,"10/05/86","32L","6_5_1316",20,"NA"
6,13,"10/05/86","32L","6_5_1319",30,"NA"
6,13,"10/05/86","32L","6_5_1351",22,"NA"
6,13,"10/05/86","39L","6_7_1338",14,"NA"
6,13,"10/05/86","39L","6_7_1341",35,"NA"
6,13,"10/05/86","39L","6_7_1347",20,"NA"
6,14,"04/26/87","10R","6_2_1286",31,"NA"
6,14,"04/26/87","10R","6_2_1291",42,"NA"
6,14,"04/26/87","10R","6_2_1309",20,"NA"
6,14,"04/26/87","10R","6_2_1446",26,"NA"
6,14,"04/26/87","10R","6_2_1449",10,"NA"
6,14,"04/26/87","10R","6_2_1471",25,"NA"
6,14,"04/26/87","10R","6_2_1480",19,"NA"
6,14,"04/26/87","22L","6_3_1051",55,"NA"
6,14,"04/26/87","22L","6_3_1255",5,"NA"
6,14,"04/26/87","22L","6_3_1292",17,"NA"
6,14,"04/26/87","22L","6_3_1296",8,"NA"
6,14,"04/26/87","22L","6_3_1451",34,"NA"
6,14,"04/26/87","22L","6_3_1468",7,"NA"
6,14,"04/26/87","22L","6_3_1477",8,"NA"
6,14,"04/26/87","22R","6_4_1307",45,"NA"
6,14,"04/26/87","22R","6_4_1317",4,"NA"
6,14,"04/26/87","22R","6_4_1324",10,"NA"
6,14,"04/26/87","22R","6_4_1443",5,"NA"
6,14,"04/26/87","22R","6_4_1456",6,"NA"
6,14,"04/26/87","22R","6_4_1465",14,"NA"
6,14,"04/26/87","32L","6_5_1043",39,"NA"
6,14,"04/26/87","32L","6_5_1308",21,"NA"
6,14,"04/26/87","32L","6_5_1316",33,"NA"
6,14,"04/26/87","32L","6_5_1319",21,"NA"
6,14,"04/26/87","32L","6_5_1351",22,"NA"
6,14,"04/26/87","32L","6_5_1463",30,"NA"
6,14,"04/26/87","32L","6_5_1469",16,"NA"
6,14,"04/26/87","32L","6_5_1482",5,"NA"
6,14,"04/26/87","39L","6_7_1338",25,"NA"
6,14,"04/26/87","39L","6_7_1341",38,"NA"
6,14,"04/26/87","39L","6_7_1347",31,"NA"
6,14,"04/26/87","39L","6_7_1446",31,"NA"
6,15,"10/12/87","10R","6_2_1286",31,"NA"
6,15,"10/12/87","10R","6_2_1291",53,"NA"
6,15,"10/12/87","10R","6_2_1309",27,"NA"
6,15,"10/12/87","10R","6_2_1447",36,"NA"
6,15,"10/12/87","10R","6_2_1449",9,"NA"
6,15,"10/12/87","10R","6_2_1480",19,"NA"
6,15,"10/12/87","22L","6_3_1292",17,"NA"
6,15,"10/12/87","22L","6_3_1324",4,"NA"
6,15,"10/12/87","22L","6_3_1451",38,"NA"
6,15,"10/12/87","22L","6_3_1462",4,"NA"
6,15,"10/12/87","22L","6_3_1465",19,"NA"
6,15,"10/12/87","22L","6_3_1468",13,"NA"
6,15,"10/12/87","22L","6_3_1477",9,"NA"
6,15,"10/12/87","22L","6_3_1496",21,"NA"
6,15,"10/12/87","22R","6_4_1307",46,"NA"
6,15,"10/12/87","22R","6_4_1324",7,"NA"
6,15,"10/12/87","22R","6_4_1443",34,"NA"
6,15,"10/12/87","22R","6_4_1456",34,"NA"
6,15,"10/12/87","22R","6_4_1465",21,"NA"
6,15,"10/12/87","22R","6_4_1498",23,"NA"
6,15,"10/12/87","22R","6_4_1499",8,"NA"
6,15,"10/12/87","22R","6_4_1513",1,"NA"
6,15,"10/12/87","22R","6_4_1517",9,"NA"
6,15,"10/12/87","32L","6_5_1308",39,"NA"
6,15,"10/12/87","32L","6_5_1316",53,"NA"
6,15,"10/12/87","32L","6_5_1319",46,"NA"
6,15,"10/12/87","32L","6_5_1351",57,"NA"
6,15,"10/12/87","32L","6_5_1463",52,"NA"
6,15,"10/12/87","32L","6_5_1469",47,"NA"
6,15,"10/12/87","39L","6_7_1338",32,"NA"
6,15,"10/12/87","39L","6_7_1341",34,"NA"
6,15,"10/12/87","39L","6_7_1347",22,"NA"
6,15,"10/12/87","39L","6_7_1446",29,"NA"
6,15,"10/12/87","39L","6_7_1506",30,"NA"
6,15,"10/12/87","39L","6_7_1509",25,"NA"
6,16,"04/29/88","10R","6_2_1286",18,"NA"
6,16,"04/29/88","10R","6_2_1309",24,"NA"
6,16,"04/29/88","10R","6_2_1447",35,"NA"
6,16,"04/29/88","10R","6_2_1480",21,"NA"
6,16,"04/29/88","10R","6_2_1548",23,"NA"
6,16,"04/29/88","10R","6_2_1569",17,"NA"
6,16,"04/29/88","10R","6_2_1571",29,"NA"
6,16,"04/29/88","22L","6_3_1575",25,"NA"
6,16,"04/29/88","22R","6_4_1307",29,"NA"
6,16,"04/29/88","22R","6_4_1443",22,"NA"
6,16,"04/29/88","22R","6_4_1456",23,"NA"
6,16,"04/29/88","22R","6_4_1465",24,"NA"
6,16,"04/29/88","22R","6_4_1498",22,"NA"
6,16,"04/29/88","22R","6_4_1499",12,"NA"
6,16,"04/29/88","22R","6_4_1517",18,"NA"
6,16,"04/29/88","32L","6_5_1308",25,"NA"
6,16,"04/29/88","32L","6_5_1316",41,"NA"
6,16,"04/29/88","32L","6_5_1463",33,"NA"
6,16,"04/29/88","32L","6_5_1469",50,"NA"
6,16,"04/29/88","39L","6_7_1509",36,"NA"
6,16,"04/29/88","39L","6_7_1576",32,"NA"
6,17,"10/06/88","10R","6_2_1309",49,"NA"
6,17,"10/06/88","10R","6_2_1447",47,"NA"
6,17,"10/06/88","10R","6_2_1548",48,"NA"
6,17,"10/06/88","10R","6_2_1569",32,"NA"
6,17,"10/06/88","22L","6_3_1575",49,"NA"
6,17,"10/06/88","22R","NA",38,"NA"
6,17,"10/06/88","22R","NA",18,"NA"
6,17,"10/06/88","22R","NA",36,"NA"
6,17,"10/06/88","22R","NA",18,"NA"
6,17,"10/06/88","22R","6_4_1443",52,"NA"
6,17,"10/06/88","22R","6_4_1456",43,"NA"
6,17,"10/06/88","22R","6_4_1465",44,"NA"
6,17,"10/06/88","22R","6_4_1499",19,"NA"
6,17,"10/06/88","32L","NA",34,"NA"
6,17,"10/06/88","32L","6_5_1308",40,"NA"
6,17,"10/06/88","32L","6_5_1463",57,"NA"
6,17,"10/06/88","32L","6_5_1469",59,"NA"
6,17,"10/06/88","39L","6_7_1509",42,"NA"
6,17,"10/06/88","39L","6_7_1576",46,"NA"
6,18,"04/19/89","10R","6_2_1447",55,"NA"
6,18,"04/19/89","10R","6_2_1548",49,"NA"
6,18,"04/19/89","10R","6_2_1630",46,"NA"
6,18,"04/19/89","10R","6_2_1649",47,"NA"
6,18,"04/19/89","10R","6_2_1654",38,"NA"
6,18,"04/19/89","22L","6_3_1563",48,"NA"
6,18,"04/19/89","22L","6_3_1621",11,"NA"
6,18,"04/19/89","22R","6_4_1572",50,"NA"
6,18,"04/19/89","22R","6_4_1582",24,"NA"
6,18,"04/19/89","22R","6_4_1648",27,"NA"
6,18,"04/19/89","22R","6_4_1650",22,"NA"
6,18,"04/19/89","32L","6_5_1633",28,"NA"
6,18,"04/19/89","39L","6_7_1509",49,"NA"
6,18,"04/19/89","39L","6_7_1576",50,"NA"
6,18,"04/19/89","39L","6_7_1627",13,"NA"
6,19,"11/10/89","10R","NA",9,"NA"
6,19,"11/10/89","10R","NA",9,"NA"
6,19,"11/10/89","10R","NA",9,"NA"
6,19,"11/10/89","10R","6_2_1731",9,"NA"
6,19,"11/10/89","10R","6_2_1736",20,"NA"
6,19,"11/10/89","10R","6_2_1742",9,"NA"
6,19,"11/10/89","10R","6_2_1792",9,"NA"
6,19,"11/10/89","10R","6_2_1794",9,"NA"
6,19,"11/10/89","22L","NA",9,"NA"
6,19,"11/10/89","22L","NA",9,"NA"
6,19,"11/10/89","22L","NA",9,"NA"
6,19,"11/10/89","22L","NA",9,"NA"
6,19,"11/10/89","22L","6_3_1752",19,"NA"
6,19,"11/10/89","22L","6_3_1804",19,"NA"
6,19,"11/10/89","22R","NA",9,"NA"
6,19,"11/10/89","22R","NA",9,"NA"
6,19,"11/10/89","22R","6_4_1648",33,"NA"
6,19,"11/10/89","22R","6_4_1651",30,"NA"
6,19,"11/10/89","22R","6_4_1730",3,"NA"
6,19,"11/10/89","22R","6_4_1748",12,"NA"
6,19,"11/10/89","32L","NA",9,"NA"
6,19,"11/10/89","32L","NA",9,"NA"
6,19,"11/10/89","32L","NA",9,"NA"
6,19,"11/10/89","32L","NA",9,"NA"
6,19,"11/10/89","32L","NA",9,"NA"
6,19,"11/10/89","32L","NA",9,"NA"
6,19,"11/10/89","32L","6_5_1633",20,"NA"
6,19,"11/10/89","32L","6_5_1779",18,"NA"
6,19,"11/10/89","32L","6_5_1799",12,"NA"
6,19,"11/10/89","39L","NA",9,"NA"
6,19,"11/10/89","39L","NA",9,"NA"
6,19,"11/10/89","39L","NA",9,"NA"
6,19,"11/10/89","39L","NA",9,"NA"
6,19,"11/10/89","39L","6_7_1627",18,"NA"
6,19,"11/10/89","39L","6_7_1736",23,"NA"
6,19,"11/10/89","39L","6_7_1739",4,"NA"
6,19,"11/10/89","39L","6_7_1764",4,"NA"
6,21,"10/20/90","10R","6_2_1729",12,"NA"
6,21,"10/20/90","10R","6_2_1731",16,"NA"
6,21,"10/20/90","10R","6_2_1742",22,"NA"
6,21,"10/20/90","10R","6_2_1829",17,"NA"
6,21,"10/20/90","10R","6_2_1861",16,"NA"
6,21,"10/20/90","10R","6_2_1865",22,"NA"
6,21,"10/20/90","10R","6_2_1867",14,"NA"
6,21,"10/20/90","10R","6_2_1870",9,"NA"
6,21,"10/20/90","22L","6_3_1810",17,"NA"
6,21,"10/20/90","22L","6_3_1841",26,"NA"
6,21,"10/20/90","22R","6_4_1831",11,"NA"
6,21,"10/20/90","22R","6_4_1864",13,"NA"
6,21,"10/20/90","22R","6_4_1874",18,"NA"
6,21,"10/20/90","32L","6_5_1759",17,"NA"
6,21,"10/20/90","32L","6_5_1764",32,"NA"
6,21,"10/20/90","32L","6_5_1799",16,"NA"
6,21,"10/20/90","32L","6_5_1815",11,"NA"
6,21,"10/20/90","39L","6_7_1627",30,"NA"
6,21,"10/20/90","39L","6_7_1736",46,"NA"
6,21,"10/20/90","39L","6_7_1739",10,"NA"
6,21,"10/20/90","39L","6_7_1811",20,"NA"
6,21,"10/20/90","39L","6_7_1812",15,"NA"
6,21,"10/20/90","39L","6_7_1830",20,"NA"
6,22,"04/17/91","10R","6_2_1729",8,"NA"
6,22,"04/17/91","10R","6_2_1829",18,"NA"
6,22,"04/17/91","10R","6_2_1865",7,"NA"
6,22,"04/17/91","10R","6_2_1867",15,"NA"
6,22,"04/17/91","10R","6_2_1868",18,"NA"
6,22,"04/17/91","10R","6_2_1870",12,"NA"
6,22,"04/17/91","22L","6_3_1810",8,"NA"
6,22,"04/17/91","22L","6_3_1841",11,"NA"
6,22,"04/17/91","22L","6_3_1881",10,"NA"
6,22,"04/17/91","22R","6_4_1831",13,"NA"
6,22,"04/17/91","22R","6_4_1864",19,"NA"
6,22,"04/17/91","22R","6_4_1874",15,"NA"
6,22,"04/17/91","32L","6_5_1761",16,"NA"
6,22,"04/17/91","32L","6_5_1762",10,"NA"
6,22,"04/17/91","32L","6_5_1799",22,"NA"
6,22,"04/17/91","32L","6_5_1815",11,"NA"
6,22,"04/17/91","39L","6_7_1627",35,"NA"
6,22,"04/17/91","39L","6_7_1739",12,"NA"
6,22,"04/17/91","39L","6_7_1830",33,"NA"
6,23,"10/11/91","32L","6_5_1762",32,"NA"
6,23,"10/11/91","32L","6_5_1815",33,"NA"
6,23,"10/11/91","32L","6_5_1866",43,"NA"
6,23,"10/11/91","39L","6_7_1739",37,"NA"
6,23,"10/11/91","39L","6_7_1830",59,"NA"
6,23,"10/11/91","39L","6_7_1944",44,"NA"
6,23,"10/13/91","10R","6_2_1729",40,"NA"
6,23,"10/13/91","10R","6_2_1829",42,"NA"
6,23,"10/13/91","10R","6_2_1865",36,"NA"
6,23,"10/13/91","10R","6_2_1867",47,"NA"
6,23,"10/13/91","10R","6_2_1870",41,"NA"
6,23,"10/13/91","10R","6_2_1983",38,"NA"
6,23,"10/13/91","22L","6_3_1810",44,"NA"
6,23,"10/13/91","22L","6_3_1881",35,"NA"
6,23,"10/13/91","22L","6_3_1970",43,"NA"
6,23,"10/13/91","22L","6_3_1989",34,"NA"
6,23,"10/13/91","22R","6_4_1874",38,"NA"
6,23,"10/13/91","22R","6_4_2011",30,"NA"
6,24,"04/12/92","10R","6_2_1729",37,"NA"
6,24,"04/12/92","10R","6_2_1829",39,"NA"
6,24,"04/12/92","10R","6_2_1865",32,"NA"
6,24,"04/12/92","10R","6_2_1867",42,"NA"
6,24,"04/12/92","10R","6_2_1983",41,"NA"
6,24,"04/12/92","22L","6_3_1810",57,"NA"
6,24,"04/12/92","22R","NA",6,"NA"
6,24,"04/12/92","22R","NA",8,"NA"
6,24,"04/12/92","22R","NA",8,"NA"
6,24,"04/12/92","22R","6_4_1874",41,"NA"
6,24,"04/12/92","22R","6_4_2011",39,"NA"
6,24,"04/12/92","32L","NA",40,"NA"
6,24,"04/12/92","32L","NA",32,"NA"
6,24,"04/12/92","32L","6_5_1815",49,"NA"
6,24,"04/12/92","32L","6_5_1866",35,"NA"
6,24,"04/12/92","39L","NA",10,"NA"
6,24,"04/12/92","39L","NA",8,"NA"
6,24,"04/12/92","39L","NA",6,"NA"
6,24,"04/12/92","39L","NA",6,"NA"
6,24,"04/12/92","39L","6_7_1739",42,"NA"
6,24,"04/12/92","39L","6_7_1830",55,"NA"
6,24,"04/12/92","39L","6_7_1944",46,"NA"
6,25,"10/09/92","10R","6_2_1991",1,"NA"
6,25,"10/09/92","10R","6_2_2026",1,"NA"
6,25,"10/09/92","10R","6_2_2027",7,"NA"
6,25,"10/09/92","10R","6_2_2035",1,"NA"
6,25,"10/09/92","22R","6_4_2012",18,"NA"
6,25,"10/09/92","32L","6_5_2005",15,"NA"
6,25,"10/09/92","32L","6_5_2008",6,"NA"
6,25,"10/09/92","32L","6_5_2028",1,"NA"
6,25,"10/09/92","32L","6_5_2029",1,"NA"
6,25,"10/09/92","32L","6_5_2038",4,"NA"
6,25,"10/09/92","39L","6_7_2058",2,"NA"
6,25,"10/09/92","39L","6_7_2077",1,"NA"
6,25,"10/09/92","39L","6_7_2083",1,"NA"
6,25,"10/09/92","39L","6_7_2090",13,"NA"
6,26,"04/16/93","10R","6_2_2026",8,"NA"
6,26,"04/16/93","10R","6_2_2027",20,"NA"
6,26,"04/16/93","10R","6_2_2035",15,"NA"
6,26,"04/16/93","22L","6_3_2215",21,"NA"
6,26,"04/16/93","22R","6_4_2207",11,"NA"
6,26,"04/16/93","22R","6_4_2208",13,"NA"
6,26,"04/16/93","22R","6_4_2209",18,"NA"
6,26,"04/16/93","22R","6_4_2217",17,"NA"
6,26,"04/16/93","32L","6_5_2008",19,"NA"
6,26,"04/16/93","32L","6_5_2200",12,"NA"
6,26,"04/16/93","32L","6_5_2201",4,"NA"
6,26,"04/16/93","32L","6_5_2202",8,"NA"
6,26,"04/16/93","32L","6_5_2203",5,"NA"
6,26,"04/16/93","32L","6_5_2204",14,"NA"
6,26,"04/16/93","32L","6_5_2211",8,"NA"
6,26,"04/16/93","32L","6_5_2212",5,"NA"
6,26,"04/16/93","32L","6_5_2216",24,"NA"
6,26,"04/16/93","32L","6_5_2219",10,"NA"
